Symbol,ShortName,Date,Close
GOOGL,Alphabet Inc.,2025-06-25,170.67999267578125
GOOGL,Alphabet Inc.,2025-06-26,173.5399932861328
GOOGL,Alphabet Inc.,2025-06-27,178.52999877929688
GOOGL,Alphabet Inc.,2025-06-30,176.22999572753906
GOOGL,Alphabet Inc.,2025-07-01,175.83999633789062
GOOGL,Alphabet Inc.,2025-07-02,178.63999938964844
GOOGL,Alphabet Inc.,2025-07-03,179.52999877929688
GOOGL,Alphabet Inc.,2025-07-07,176.7899932861328
GOOGL,Alphabet Inc.,2025-07-08,174.36000061035156
GOOGL,Alphabet Inc.,2025-07-09,176.6199951171875
GOOGL,Alphabet Inc.,2025-07-10,177.6199951171875
GOOGL,Alphabet Inc.,2025-07-11,180.19000244140625
GOOGL,Alphabet Inc.,2025-07-14,181.55999755859375
GOOGL,Alphabet Inc.,2025-07-15,182
GOOGL,Alphabet Inc.,2025-07-16,182.97000122070312
GOOGL,Alphabet Inc.,2025-07-17,183.5800018310547
GOOGL,Alphabet Inc.,2025-07-18,185.05999755859375
GOOGL,Alphabet Inc.,2025-07-21,190.10000610351562
GOOGL,Alphabet Inc.,2025-07-22,191.33999633789062
GOOGL,Alphabet Inc.,2025-07-23,190.22999572753906
GOOGL,Alphabet Inc.,2025-07-24,192.1699981689453
GOOGL,Alphabet Inc.,2025-07-25,193.17999267578125
GOOGL,Alphabet Inc.,2025-07-28,192.5800018310547
META,"Meta Platforms, Inc.",2025-05-30,647.489990234375
META,"Meta Platforms, Inc.",2025-06-02,670.9000244140625
META,"Meta Platforms, Inc.",2025-06-03,666.8499755859375
META,"Meta Platforms, Inc.",2025-06-04,687.9500122070312
META,"Meta Platforms, Inc.",2025-06-05,684.6199951171875
META,"Meta Platforms, Inc.",2025-06-06,697.7100219726562
META,"Meta Platforms, Inc.",2025-06-09,694.0599975585938
META,"Meta Platforms, Inc.",2025-06-10,702.4000244140625
META,"Meta Platforms, Inc.",2025-06-11,694.1400146484375
META,"Meta Platforms, Inc.",2025-06-12,693.3599853515625
META,"Meta Platforms, Inc.",2025-06-13,682.8699951171875
META,"Meta Platforms, Inc.",2025-06-16,702.1199951171875
META,"Meta Platforms, Inc.",2025-06-17,697.22998046875
META,"Meta Platforms, Inc.",2025-06-18,695.77001953125
META,"Meta Platforms, Inc.",2025-06-20,682.3499755859375
META,"Meta Platforms, Inc.",2025-06-23,698.530029296875
META,"Meta Platforms, Inc.",2025-06-24,712.2000122070312
META,"Meta Platforms, Inc.",2025-06-25,708.6799926757812
META,"Meta Platforms, Inc.",2025-06-26,726.0900268554688
META,"Meta Platforms, Inc.",2025-06-27,733.6300048828125
META,"Meta Platforms, Inc.",2025-06-30,738.0900268554688
META,"Meta Platforms, Inc.",2025-07-01,719.219970703125
META,"Meta Platforms, Inc.",2025-07-02,713.5700073242188
META,"Meta Platforms, Inc.",2025-07-03,719.010009765625
META,"Meta Platforms, Inc.",2025-07-07,718.3499755859375
META,"Meta Platforms, Inc.",2025-07-08,720.6699829101562
META,"Meta Platforms, Inc.",2025-07-09,732.780029296875
META,"Meta Platforms, Inc.",2025-07-10,727.239990234375
META,"Meta Platforms, Inc.",2025-07-11,717.510009765625
META,"Meta Platforms, Inc.",2025-07-14,720.9199829101562
META,"Meta Platforms, Inc.",2025-07-15,710.3900146484375
META,"Meta Platforms, Inc.",2025-07-16,702.9099731445312
META,"Meta Platforms, Inc.",2025-07-17,701.4099731445312
META,"Meta Platforms, Inc.",2025-07-18,704.280029296875
META,"Meta Platforms, Inc.",2025-07-21,712.969970703125
META,"Meta Platforms, Inc.",2025-07-22,704.8099975585938
META,"Meta Platforms, Inc.",2025-07-23,713.5800170898438
META,"Meta Platforms, Inc.",2025-07-24,714.7999877929688
META,"Meta Platforms, Inc.",2025-07-25,712.6799926757812
META,"Meta Platforms, Inc.",2025-07-28,717.6300048828125
TSLA,"Tesla, Inc.",2025-05-30,346.4599914550781
TSLA,"Tesla, Inc.",2025-06-02,342.69000244140625
TSLA,"Tesla, Inc.",2025-06-03,344.2699890136719
TSLA,"Tesla, Inc.",2025-06-04,332.04998779296875
TSLA,"Tesla, Inc.",2025-06-05,284.70001220703125
TSLA,"Tesla, Inc.",2025-06-06,295.1400146484375
TSLA,"Tesla, Inc.",2025-06-09,308.5799865722656
TSLA,"Tesla, Inc.",2025-06-10,326.0899963378906
TSLA,"Tesla, Inc.",2025-06-11,326.42999267578125
TSLA,"Tesla, Inc.",2025-06-12,319.1099853515625
TSLA,"Tesla, Inc.",2025-06-13,325.30999755859375
TSLA,"Tesla, Inc.",2025-06-16,329.1300048828125
TSLA,"Tesla, Inc.",2025-06-17,316.3500061035156
TSLA,"Tesla, Inc.",2025-06-18,322.04998779296875
TSLA,"Tesla, Inc.",2025-06-20,322.1600036621094
TSLA,"Tesla, Inc.",2025-06-23,348.67999267578125
TSLA,"Tesla, Inc.",2025-06-24,340.4700012207031
TSLA,"Tesla, Inc.",2025-06-25,327.54998779296875
TSLA,"Tesla, Inc.",2025-06-26,325.7799987792969
TSLA,"Tesla, Inc.",2025-06-27,323.6300048828125
TSLA,"Tesla, Inc.",2025-06-30,317.6600036621094
TSLA,"Tesla, Inc.",2025-07-01,300.7099914550781
TSLA,"Tesla, Inc.",2025-07-02,315.6499938964844
TSLA,"Tesla, Inc.",2025-07-03,315.3500061035156
TSLA,"Tesla, Inc.",2025-07-07,293.94000244140625
TSLA,"Tesla, Inc.",2025-07-08,297.80999755859375
TSLA,"Tesla, Inc.",2025-07-09,295.8800048828125
TSLA,"Tesla, Inc.",2025-07-10,309.8699951171875
TSLA,"Tesla, Inc.",2025-07-11,313.510009765625
TSLA,"Tesla, Inc.",2025-07-14,316.8999938964844
TSLA,"Tesla, Inc.",2025-07-15,310.7799987792969
TSLA,"Tesla, Inc.",2025-07-16,321.6700134277344
TSLA,"Tesla, Inc.",2025-07-17,319.4100036621094
TSLA,"Tesla, Inc.",2025-07-18,329.6499938964844
TSLA,"Tesla, Inc.",2025-07-21,328.489990234375
TSLA,"Tesla, Inc.",2025-07-22,332.1099853515625
TSLA,"Tesla, Inc.",2025-07-23,332.55999755859375
TSLA,"Tesla, Inc.",2025-07-24,305.29998779296875
TSLA,"Tesla, Inc.",2025-07-25,316.05999755859375
TSLA,"Tesla, Inc.",2025-07-28,325.5899963378906
BRK-B,Berkshire Hathaway Inc. New,2025-05-30,503.9599914550781
BRK-B,Berkshire Hathaway Inc. New,2025-06-02,502.80999755859375
BRK-B,Berkshire Hathaway Inc. New,2025-06-03,497.8299865722656
BRK-B,Berkshire Hathaway Inc. New,2025-06-04,491
BRK-B,Berkshire Hathaway Inc. New,2025-06-05,488.739990234375
BRK-B,Berkshire Hathaway Inc. New,2025-06-06,493.5299987792969
BRK-B,Berkshire Hathaway Inc. New,2025-06-09,493.3299865722656
BRK-B,Berkshire Hathaway Inc. New,2025-06-10,491.1300048828125
BRK-B,Berkshire Hathaway Inc. New,2025-06-11,488.1400146484375
BRK-B,Berkshire Hathaway Inc. New,2025-06-12,490.3399963378906
BRK-B,Berkshire Hathaway Inc. New,2025-06-13,487.5400085449219
BRK-B,Berkshire Hathaway Inc. New,2025-06-16,490.2300109863281
BRK-B,Berkshire Hathaway Inc. New,2025-06-17,483.4800109863281
BRK-B,Berkshire Hathaway Inc. New,2025-06-18,485.1400146484375
BRK-B,Berkshire Hathaway Inc. New,2025-06-20,484.8500061035156
BRK-B,Berkshire Hathaway Inc. New,2025-06-23,487.7699890136719
BRK-B,Berkshire Hathaway Inc. New,2025-06-24,493.4800109863281
BRK-B,Berkshire Hathaway Inc. New,2025-06-25,486.2099914550781
BRK-B,Berkshire Hathaway Inc. New,2025-06-26,485.04998779296875
BRK-B,Berkshire Hathaway Inc. New,2025-06-27,485.67999267578125
BRK-B,Berkshire Hathaway Inc. New,2025-06-30,485.7699890136719
BRK-B,Berkshire Hathaway Inc. New,2025-07-01,489.6099853515625
BRK-B,Berkshire Hathaway Inc. New,2025-07-02,480.4800109863281
BRK-B,Berkshire Hathaway Inc. New,2025-07-03,485
BRK-B,Berkshire Hathaway Inc. New,2025-07-07,478.0299987792969
BRK-B,Berkshire Hathaway Inc. New,2025-07-08,477.4700012207031
BRK-B,Berkshire Hathaway Inc. New,2025-07-09,478.9100036621094
BRK-B,Berkshire Hathaway Inc. New,2025-07-10,478.2699890136719
BRK-B,Berkshire Hathaway Inc. New,2025-07-11,475.8599853515625
BRK-B,Berkshire Hathaway Inc. New,2025-07-14,476.30999755859375
BRK-B,Berkshire Hathaway Inc. New,2025-07-15,470.1300048828125
BRK-B,Berkshire Hathaway Inc. New,2025-07-16,471.30999755859375
BRK-B,Berkshire Hathaway Inc. New,2025-07-17,473.3999938964844
BRK-B,Berkshire Hathaway Inc. New,2025-07-18,473.79998779296875
BRK-B,Berkshire Hathaway Inc. New,2025-07-21,474.4100036621094
BRK-B,Berkshire Hathaway Inc. New,2025-07-22,478.1300048828125
BRK-B,Berkshire Hathaway Inc. New,2025-07-23,482.6300048828125
BRK-B,Berkshire Hathaway Inc. New,2025-07-24,480.6000061035156
BRK-B,Berkshire Hathaway Inc. New,2025-07-25,484.07000732421875
BRK-B,Berkshire Hathaway Inc. New,2025-07-28,481.70001220703125
JPM,JP Morgan Chase & Co.,2025-05-30,264
JPM,JP Morgan Chase & Co.,2025-06-02,264.6600036621094
JPM,JP Morgan Chase & Co.,2025-06-03,266.2699890136719
JPM,JP Morgan Chase & Co.,2025-06-04,264.2200012207031
JPM,JP Morgan Chase & Co.,2025-06-05,261.95001220703125
JPM,JP Morgan Chase & Co.,2025-06-06,265.7300109863281
JPM,JP Morgan Chase & Co.,2025-06-09,266.739990234375
JPM,JP Morgan Chase & Co.,2025-06-10,268.6000061035156
JPM,JP Morgan Chase & Co.,2025-06-11,268.1499938964844
JPM,JP Morgan Chase & Co.,2025-06-12,268.239990234375
JPM,JP Morgan Chase & Co.,2025-06-13,264.95001220703125
JPM,JP Morgan Chase & Co.,2025-06-16,270.3599853515625
JPM,JP Morgan Chase & Co.,2025-06-17,269.5199890136719
JPM,JP Morgan Chase & Co.,2025-06-18,273.9599914550781
JPM,JP Morgan Chase & Co.,2025-06-20,275
JPM,JP Morgan Chase & Co.,2025-06-23,278.2699890136719
JPM,JP Morgan Chase & Co.,2025-06-24,281.260009765625
JPM,JP Morgan Chase & Co.,2025-06-25,284.05999755859375
JPM,JP Morgan Chase & Co.,2025-06-26,288.75
JPM,JP Morgan Chase & Co.,2025-06-27,287.1099853515625
JPM,JP Morgan Chase & Co.,2025-06-30,289.9100036621094
JPM,JP Morgan Chase & Co.,2025-07-01,290.4100036621094
JPM,JP Morgan Chase & Co.,2025-07-02,292
JPM,JP Morgan Chase & Co.,2025-07-03,296
JPM,JP Morgan Chase & Co.,2025-07-07,291.9700012207031
JPM,JP Morgan Chase & Co.,2025-07-08,282.7799987792969
JPM,JP Morgan Chase & Co.,2025-07-09,283.1600036621094
JPM,JP Morgan Chase & Co.,2025-07-10,288.19000244140625
JPM,JP Morgan Chase & Co.,2025-07-11,286.8599853515625
JPM,JP Morgan Chase & Co.,2025-07-14,288.70001220703125
JPM,JP Morgan Chase & Co.,2025-07-15,286.54998779296875
JPM,JP Morgan Chase & Co.,2025-07-16,285.82000732421875
JPM,JP Morgan Chase & Co.,2025-07-17,289.8999938964844
JPM,JP Morgan Chase & Co.,2025-07-18,291.2699890136719
JPM,JP Morgan Chase & Co.,2025-07-21,290.9700012207031
JPM,JP Morgan Chase & Co.,2025-07-22,291.42999267578125
JPM,JP Morgan Chase & Co.,2025-07-23,296.760009765625
JPM,JP Morgan Chase & Co.,2025-07-24,296.54998779296875
JPM,JP Morgan Chase & Co.,2025-07-25,298.6199951171875
JPM,JP Morgan Chase & Co.,2025-07-28,298.2799987792969
UNH,UnitedHealth Group Incorporated,2025-05-30,301.9100036621094
UNH,UnitedHealth Group Incorporated,2025-06-02,304.7200012207031
UNH,UnitedHealth Group Incorporated,2025-06-03,301.2200012207031
UNH,UnitedHealth Group Incorporated,2025-06-04,300.3800048828125
UNH,UnitedHealth Group Incorporated,2025-06-05,295.8399963378906
UNH,UnitedHealth Group Incorporated,2025-06-06,303.2200012207031
UNH,UnitedHealth Group Incorporated,2025-06-09,303.19000244140625
UNH,UnitedHealth Group Incorporated,2025-06-10,303.7900085449219
UNH,UnitedHealth Group Incorporated,2025-06-11,310.55999755859375
UNH,UnitedHealth Group Incorporated,2025-06-12,318.5
UNH,UnitedHealth Group Incorporated,2025-06-13,313.5299987792969
UNH,UnitedHealth Group Incorporated,2025-06-16,307.6600036621094
UNH,UnitedHealth Group Incorporated,2025-06-17,308.8699951171875
UNH,UnitedHealth Group Incorporated,2025-06-18,307.20001220703125
UNH,UnitedHealth Group Incorporated,2025-06-20,302.010009765625
UNH,UnitedHealth Group Incorporated,2025-06-23,300.67999267578125
UNH,UnitedHealth Group Incorporated,2025-06-24,305.6199951171875
UNH,UnitedHealth Group Incorporated,2025-06-25,302.0199890136719
UNH,UnitedHealth Group Incorporated,2025-06-26,302.6199951171875
UNH,UnitedHealth Group Incorporated,2025-06-27,309.1099853515625
UNH,UnitedHealth Group Incorporated,2025-06-30,311.9700012207031
UNH,UnitedHealth Group Incorporated,2025-07-01,326.1400146484375
UNH,UnitedHealth Group Incorporated,2025-07-02,307.55999755859375
UNH,UnitedHealth Group Incorporated,2025-07-03,308.54998779296875
UNH,UnitedHealth Group Incorporated,2025-07-07,303.7099914550781
UNH,UnitedHealth Group Incorporated,2025-07-08,307.70001220703125
UNH,UnitedHealth Group Incorporated,2025-07-09,302.9100036621094
UNH,UnitedHealth Group Incorporated,2025-07-10,299.510009765625
UNH,UnitedHealth Group Incorporated,2025-07-11,304.1000061035156
UNH,UnitedHealth Group Incorporated,2025-07-14,300.5799865722656
UNH,UnitedHealth Group Incorporated,2025-07-15,291.7099914550781
UNH,UnitedHealth Group Incorporated,2025-07-16,292.489990234375
UNH,UnitedHealth Group Incorporated,2025-07-17,288.07000732421875
UNH,UnitedHealth Group Incorporated,2025-07-18,282.6499938964844
UNH,UnitedHealth Group Incorporated,2025-07-21,282.1400146484375
UNH,UnitedHealth Group Incorporated,2025-07-22,285.1300048828125
UNH,UnitedHealth Group Incorporated,2025-07-23,292.510009765625
UNH,UnitedHealth Group Incorporated,2025-07-24,278.5799865722656
UNH,UnitedHealth Group Incorporated,2025-07-25,281.05999755859375
UNH,UnitedHealth Group Incorporated,2025-07-28,282.1199951171875
V,Visa Inc.,2025-05-30,365.19000244140625
V,Visa Inc.,2025-06-02,365.32000732421875
V,Visa Inc.,2025-06-03,365.8599853515625
V,Visa Inc.,2025-06-04,368
V,Visa Inc.,2025-06-05,366.7699890136719
V,Visa Inc.,2025-06-06,370.2200012207031
V,Visa Inc.,2025-06-09,366.6600036621094
V,Visa Inc.,2025-06-10,370.70001220703125
V,Visa Inc.,2025-06-11,373.30999755859375
V,Visa Inc.,2025-06-12,371.3999938964844
V,Visa Inc.,2025-06-13,352.8500061035156
V,Visa Inc.,2025-06-16,355.4800109863281
V,Visa Inc.,2025-06-17,357.8399963378906
V,Visa Inc.,2025-06-18,340.3800048828125
V,Visa Inc.,2025-06-20,338.57000732421875
V,Visa Inc.,2025-06-23,343.75
V,Visa Inc.,2025-06-24,351.6300048828125
V,Visa Inc.,2025-06-25,345.260009765625
V,Visa Inc.,2025-06-26,346.0299987792969
V,Visa Inc.,2025-06-27,348.6099853515625
V,Visa Inc.,2025-06-30,355.04998779296875
V,Visa Inc.,2025-07-01,355.4700012207031
V,Visa Inc.,2025-07-02,354.2200012207031
V,Visa Inc.,2025-07-03,358.8599853515625
V,Visa Inc.,2025-07-07,356.6400146484375
V,Visa Inc.,2025-07-08,354.54998779296875
V,Visa Inc.,2025-07-09,357.760009765625
V,Visa Inc.,2025-07-10,355.8800048828125
V,Visa Inc.,2025-07-11,347.92999267578125
V,Visa Inc.,2025-07-14,350.5
V,Visa Inc.,2025-07-15,347.0199890136719
V,Visa Inc.,2025-07-16,349.8999938964844
V,Visa Inc.,2025-07-17,349.80999755859375
V,Visa Inc.,2025-07-18,349.04998779296875
V,Visa Inc.,2025-07-21,350.94000244140625
V,Visa Inc.,2025-07-22,351.8599853515625
V,Visa Inc.,2025-07-23,355.2900085449219
V,Visa Inc.,2025-07-24,353.9700012207031
V,Visa Inc.,2025-07-25,357.0400085449219
V,Visa Inc.,2025-07-28,355.4700012207031
WMT,Walmart Inc.,2025-05-30,98.72000122070312
WMT,Walmart Inc.,2025-06-02,99.7699966430664
WMT,Walmart Inc.,2025-06-03,99.9800033569336
WMT,Walmart Inc.,2025-06-04,99.3499984741211
WMT,Walmart Inc.,2025-06-05,97.95999908447266
WMT,Walmart Inc.,2025-06-06,97.47000122070312
WMT,Walmart Inc.,2025-06-09,97.44999694824219
WMT,Walmart Inc.,2025-06-10,97.31999969482422
WMT,Walmart Inc.,2025-06-11,95.80000305175781
WMT,Walmart Inc.,2025-06-12,94.83000183105469
WMT,Walmart Inc.,2025-06-13,94.44000244140625
WMT,Walmart Inc.,2025-06-16,94.29000091552734
WMT,Walmart Inc.,2025-06-17,94.25
